# KID, Season, Target Table Number
6679371,Q15M3,64
6679371,Q16M1,65
6679371,Q16M2,66
6679371,Q16M3,67
6679371,Q17M1,68
6679371,Q17M2,69
6679371,Q17M3,70
6685609,Q9M1,44
6685609,Q9M2,45
6685609,Q9M3,46
6685609,Q10M1,47
6685609,Q10M2,48
6685609,Q10M3,49
6693861,Q2M2,24
6693861,Q5M1,32
6693861,Q5M2,33
6693861,Q5M3,34
6693861,Q7M1,38
6693861,Q7M3,40
6693861,Q8M1,41
6693861,Q8M2,42
6693861,Q8M3,43
6693861,Q9M1,44
6693861,Q9M2,45
6693861,Q9M3,46
6693861,Q10M1,47
6693861,Q10M2,48
6693861,Q10M3,49
6693861,Q11M1,50
6693861,Q11M2,51
6693861,Q11M3,52
6693861,Q12M1,53
6693861,Q12M2,54
6693861,Q12M3,55
6694186,Q4M3,31
6697458,Q2M3,25
6698653,Q4M1,29
6698670,Q5M3,34
6701459,Q2M3,25
6707833,Q9M1,44
6707833,Q9M2,45
6707833,Q9M3,46
6715629,Q1,20
6716426,Q4M3,31
6716552,Q3M2,27
6719212,Q4M3,31
6720359,Q3M1,26
6721123,Q3M1,26
6721123,Q3M2,27
6721123,Q3M3,28
6756222,Q1,20
6756481,Q2M1,23
6756481,Q7M1,38
6756481,Q7M2,39
6756481,Q7M3,40
6756481,Q8M1,41
6756481,Q8M2,42
6756481,Q8M3,43
6756481,Q10M1,47
6756481,Q10M2,48
6756481,Q10M3,49
6761539,Q2M2,24
6761539,Q5M1,32
6761539,Q5M2,33
6761539,Q5M3,34
6761539,Q11M1,50
6761539,Q11M2,51
6761539,Q11M3,52
6761539,Q12M1,53
6761539,Q12M2,54
6761539,Q12M3,55
6761539,Q14M1,59
6761539,Q14M2,60
6761539,Q14M3,61
6761539,Q15M1,62
6761539,Q15M2,63
6761539,Q15M3,64
6761539,Q16M1,65
6761539,Q16M2,66
6761539,Q16M3,67
6761569,Q2M3,25
6762829,Q16M1,65
6762829,Q16M2,66
6762829,Q16M3,67
6763132,Q10M1,47
6763132,Q10M2,48
6763132,Q10M3,49
6764812,Q2M3,25
6764934,Q3M2,27
6766118,Q1,20
6766513,Q1,20
6766513,Q5M1,32
6766513,Q5M2,33
6766513,Q5M3,34
6766513,Q7M1,38
6766513,Q7M2,39
6766513,Q7M3,40
6766513,Q8M1,41
6766513,Q8M2,42
6766513,Q8M3,43
6766513,Q9M1,44
6766513,Q9M2,45
6766513,Q9M3,46
6766513,Q10M1,47
6766513,Q10M2,48
6766513,Q10M3,49
6766513,Q11M1,50
6766513,Q11M2,51
6766513,Q11M3,52
6768394,Q14M1,59
6768394,Q14M2,60
6768394,Q14M3,61
6768394,Q15M1,62
6768394,Q15M2,63
6768394,Q15M3,64
6776331,Q4M3,31
6776566,Q2M2,24
6777146,Q4M2,30
6777146,Q16M1,65
6777146,Q16M2,66
6777146,Q16M3,67
6777975,Q3M2,27
6779260,Q14M1,59
6779260,Q14M2,60
6779260,Q14M3,61
6779260,Q15M1,62
6779260,Q15M2,63
6779260,Q15M3,64
6779260,Q16M1,65
6779260,Q16M2,66
6779260,Q16M3,67
6783217,Q2M3,25
6784857,Q1,20
6784857,Q3M1,26
6784857,Q3M2,27
6784857,Q3M3,28
6786037,Q12M1,53
6786037,Q12M2,54
6786037,Q12M3,55
6786176,Q4M1,29
6791060,Q4M1,29
6802438,Q1,20
6802438,Q5M1,32
6802438,Q5M2,33
6802438,Q5M3,34
6802438,Q11M1,50
6802438,Q11M2,51
6802438,Q11M3,52
6803202,Q4M1,29
6803202,Q4M2,30
6803202,Q4M3,31
6803202,Q6M1,35
6803202,Q6M2,36
6803202,Q6M3,37
6804592,Q4M2,30
6806658,Q4M3,31
6843649,Q4M3,31
6843676,Q1,20
6844066,Q4M1,29
6844155,Q2M2,24
6849236,Q3M2,27
6850504,Q3M1,26
6850504,Q3M2,27
6850504,Q3M3,28
6850504,Q4M1,29
6850504,Q4M2,30
6850504,Q4M3,31
6850504,Q5M1,32
6850504,Q5M2,33
6850504,Q5M3,34
6850504,Q6M1,35
6850504,Q6M2,36
6850504,Q6M3,37
6850504,Q7M1,38
6850504,Q7M2,39
6850504,Q7M3,40
6850504,Q8M1,41
6850504,Q8M2,42
6850504,Q8M3,43
6850504,Q9M1,44
6850504,Q9M2,45
6850504,Q9M3,46
6850504,Q10M1,47
6850504,Q10M2,48
6850504,Q10M3,49
6850504,Q11M1,50
6850504,Q11M2,51
6850504,Q11M3,52
6850504,Q12M1,53
6850504,Q12M2,54
6850504,Q12M3,55
6850504,Q13M1,56
6850504,Q13M2,57
6850504,Q13M3,58
6850504,Q14M1,59
6850504,Q14M2,60
6850504,Q14M3,61
6850504,Q15M1,62
6850504,Q15M2,63
6850504,Q15M3,64
6850504,Q16M1,65
6850504,Q16M2,66
6850504,Q16M3,67
6850504,Q17M1,68
6850504,Q17M2,69
6850504,Q17M3,70
6852488,Q14M1,59
6859813,Q4M1,29
6862114,Q2M2,24
6863041,Q1,20
6863041,Q5M1,32
6863041,Q5M2,33
6863041,Q5M3,34
6864859,Q3M3,28
6867155,Q15M1,62
6867155,Q15M2,63
6869740,Q3M2,27
6871071,Q16M1,65
6871071,Q16M2,66
6871071,Q16M3,67
6881330,Q4M2,30
6888907,Q2M3,25
6889235,Q2M3,25
6889235,Q3M1,26
6889235,Q3M2,27
6889235,Q3M3,28
6889235,Q4M1,29
6889235,Q4M2,30
6889235,Q4M3,31
6891512,Q3M1,26
6922244,Q4M1,29
6922244,Q4M2,30
6922244,Q4M3,31
6922244,Q12M1,53
6922244,Q12M2,54
6922244,Q12M3,55
6922690,Q3M1,26
6922710,Q11M1,50
6922710,Q11M2,51
6922710,Q11M3,52
6923424,Q4M3,31
6932095,Q2M1,23
6932990,Q9M3,46
6933781,Q4M3,31
6933899,Q2M1,23
6933899,Q5M1,32
6933899,Q5M2,33
6933899,Q5M3,34
6933899,Q8M1,41
6933899,Q8M2,42
6933899,Q8M3,43
6933899,Q9M1,44
6933899,Q9M2,45
6933899,Q9M3,46
6933899,Q10M1,47
6933899,Q10M2,48
6933899,Q10M3,49
6933899,Q11M1,50
6933899,Q11M2,51
6933899,Q11M3,52
6933899,Q12M1,53
6933899,Q12M2,54
6933899,Q12M3,55
6933899,Q13M1,56
6933899,Q13M2,57
6933899,Q13M3,58
6933899,Q14M1,59
6933899,Q14M2,60
6933899,Q14M3,61
6933899,Q15M1,62
6933899,Q15M2,63
6933899,Q15M3,64
6933899,Q16M1,65
6933899,Q16M2,66
6933899,Q16M3,67
6933899,Q17M1,68
6933899,Q17M2,69
6933899,Q17M3,70
6934291,Q10M1,47
6934291,Q10M2,48
6934291,Q10M3,49
6934291,Q11M1,50
6934291,Q11M2,51
6934291,Q11M3,52
6935878,Q2M1,23
6936115,Q5M1,32
6936115,Q5M2,33
6936115,Q5M3,34
6936115,Q11M3,52
6937666,Q4M2,30
6939291,Q2M1,23
6939305,Q4M1,29
6945099,Q1,20
6946199,Q17M1,68
6946199,Q17M2,69
6946199,Q17M3,70
6946871,Q1,20
6947064,Q2M2,24
6947945,Q3M3,28
6948054,Q9M1,44
6948054,Q9M2,45
6948054,Q9M3,46
6948054,Q12M1,53
6948054,Q12M2,54
6948054,Q12M3,55
6948054,Q13M2,57
6948054,Q13M3,58
6948054,Q16M3,67
6948054,Q17M1,68
6948054,Q17M2,69
6948054,Q17M3,70
6949607,Q7M1,38
6949607,Q7M2,39
6949607,Q7M3,40
6949607,Q8M1,41
6949607,Q8M2,42
6949607,Q8M3,43
6949607,Q11M1,50
6949607,Q11M2,51
6949607,Q11M3,52
6949607,Q15M1,62
6949607,Q15M2,63
6949607,Q15M3,64
6949607,Q16M1,65
6949607,Q16M2,66
6949607,Q16M3,67
6961782,Q3M1,26
6965789,Q2M1,23
6965789,Q5M1,32
6965789,Q5M2,33
6965789,Q5M3,34
6965789,Q14M1,59
6965789,Q14M2,60
6965789,Q14M3,61
6965789,Q15M1,62
6965789,Q15M2,63
6965789,Q15M3,64
6965789,Q16M1,65
6965789,Q16M2,66
6965789,Q16M3,67
6965789,Q17M1,68
6965789,Q17M2,69
6965789,Q17M3,70
6976475,Q2M1,23
7009852,Q4M3,31
7013635,Q4M1,29
7017274,Q15M1,62
7017274,Q15M2,63
7017274,Q15M3,64
7017274,Q16M1,65
7017274,Q16M2,66
7017274,Q16M3,67
7019341,Q4M3,31
7021681,Q6M2,36
7021681,Q8M1,41
7021681,Q8M2,42
7021681,Q8M3,43
7021681,Q12M1,53
7021681,Q12M2,54
7021681,Q12M3,55
7021681,Q16M1,65
7021681,Q16M2,66
7021681,Q16M3,67
7021867,Q3M3,28
7022581,Q4M2,30
7022603,Q1,20
7022958,Q4M3,31
7023973,Q3M1,26
7024222,Q6M1,35
7024222,Q6M2,36
7024222,Q6M3,37
7024222,Q7M1,38
7024222,Q7M2,39
7024222,Q7M3,40
7024222,Q8M1,41
7024222,Q8M2,42
7024222,Q8M3,43
7031517,Q10M1,47
7031517,Q10M2,48
7031517,Q10M3,49
7031517,Q14M1,59
7031517,Q14M2,60
7031517,Q14M3,61
7033671,Q8M2,42
7034097,Q3M2,27
7038145,Q2M2,24
7039026,Q2M1,23
7039399,Q2M2,24
7040629,Q14M1,59
7040629,Q14M2,60
7040629,Q14M3,61
7048501,Q4M3,31
7049465,Q3M1,26
7051180,Q4M1,29
7051180,Q4M2,30
7051180,Q4M3,31
7051180,Q8M1,41
7051180,Q8M2,42
7051180,Q8M3,43
7051180,Q12M1,53
7051180,Q12M2,54
7051180,Q12M3,55
7051180,Q16M1,65
7051180,Q16M2,66
7051180,Q16M3,67
7090649,Q4M2,30
7093428,Q3M1,26
7097571,Q2M3,25
7098276,Q4M3,31
7098510,Q3M3,28
7101067,Q4M2,30
7103006,Q2M3,25
7103006,Q5M1,32
7103006,Q5M2,33
7103006,Q5M3,34
7103006,Q6M1,35
7103006,Q6M2,36
7103006,Q6M3,37
7103006,Q7M1,38
7103006,Q7M2,39
7103006,Q7M3,40
7103006,Q8M1,41
7103006,Q8M2,42
7103006,Q8M3,43
7103006,Q9M1,44
7103006,Q9M2,45
7103006,Q9M3,46
7103006,Q10M1,47
7103006,Q10M2,48
7103006,Q10M3,49
7103006,Q11M1,50
7103006,Q11M2,51
7103006,Q11M3,52
7103006,Q12M1,53
7103006,Q12M2,54
7103006,Q12M3,55
7103006,Q13M1,56
7103006,Q13M2,57
7103006,Q13M3,58
7103006,Q14M1,59
7103006,Q14M2,60
7103006,Q14M3,61
7103006,Q15M1,62
7103006,Q15M2,63
7103006,Q15M3,64
7103006,Q16M1,65
7103006,Q16M2,66
7103006,Q16M3,67
7103006,Q17M1,68
7103006,Q17M2,69
7103006,Q17M3,70
7103300,Q1,20
7105891,Q3M3,28
7106205,Q2M1,23
7106245,Q1,20
7106245,Q5M1,32
7106245,Q5M2,33
7106245,Q5M3,34
7106245,Q6M1,35
7106245,Q6M2,36
7106245,Q6M3,37
7106245,Q7M1,38
7106245,Q7M2,39
7106245,Q7M3,40
7106245,Q8M1,41
7106245,Q8M2,42
7106245,Q8M3,43
7106245,Q9M1,44
7106245,Q9M2,45
7106245,Q9M3,46
7106245,Q10M1,47
7106245,Q10M2,48
7106245,Q10M3,49
7106245,Q11M1,50
7106245,Q11M2,51
7106245,Q11M3,52
7106245,Q12M1,53
7106245,Q12M2,54
7106245,Q12M3,55
7106245,Q13M1,56
7106245,Q13M2,57
7106245,Q13M3,58
7106245,Q14M1,59
7106245,Q14M2,60
7106245,Q14M3,61
7106245,Q15M2,63
7106245,Q15M3,64
7106387,Q4M3,31
7107778,Q5M1,32
7107778,Q5M2,33
7107778,Q5M3,34
7107778,Q7M1,38
7107778,Q7M2,39
7107778,Q7M3,40
7107778,Q8M1,41
7107778,Q8M2,42
7107778,Q8M3,43
7107778,Q9M1,44
7107778,Q9M2,45
7107778,Q9M3,46
7107778,Q11M1,50
7107778,Q11M2,51
7107778,Q11M3,52
7107778,Q12M1,53
7107778,Q12M2,54
7107778,Q12M3,55
7109598,Q3M2,27
7115785,Q7M1,38
7115785,Q7M2,39
7115785,Q7M3,40
7115785,Q10M1,47
7115785,Q10M2,48
7115785,Q10M3,49
7115785,Q11M1,50
7115785,Q11M2,51
7115785,Q11M3,52
7116117,Q2M2,24
7119530,Q7M1,38
7119530,Q7M2,39
7119530,Q7M3,40
7119530,Q8M1,41
7119530,Q8M2,42
7119530,Q8M3,43
7119530,Q9M1,44
7119530,Q9M2,45
7119530,Q9M3,46
7119530,Q10M1,47
7119530,Q10M2,48
7119530,Q10M3,49
7122746,Q5M1,32
7122746,Q5M2,33
7122746,Q5M3,34
7122746,Q11M1,50
7122746,Q11M2,51
7122746,Q11M3,52
7122746,Q13M1,56
7122746,Q13M2,57
7122746,Q13M3,58
7122746,Q15M1,62
7122746,Q15M2,63
7122746,Q15M3,64
7122746,Q17M1,68
7122746,Q17M2,69
7122746,Q17M3,70
7129524,Q3M3,28
7131587,Q3M2,27
7133688,Q3M3,28
7174707,Q1,20
7174707,Q5M1,32
7174707,Q5M2,33
7174707,Q5M3,34
7174707,Q9M1,44
7174707,Q9M2,45
7174707,Q9M3,46
7174707,Q13M1,56
7174707,Q13M2,57
7174707,Q13M3,58
7174707,Q14M1,59
7174707,Q14M2,60
7174707,Q14M3,61
7174707,Q17M1,68
7174707,Q17M2,69
7174707,Q17M3,70
7175184,Q8M2,42
7175594,Q3M1,26
7175896,Q3M3,28
7176070,Q3M1,26
7176268,Q3M3,28
7177553,Q3M2,27
7177892,Q3M3,28
7177955,Q2M2,24
7180968,Q2M2,24
7185134,Q3M2,27
7192092,Q2M1,23
7199397,Q1,20
7199397,Q3M1,26
7199397,Q3M2,27
7199397,Q3M3,28
7199397,Q4M1,29
7199397,Q4M2,30
7199397,Q4M3,31
7199397,Q5M1,32
7199397,Q5M2,33
7199397,Q5M3,34
7199397,Q6M1,35
7199397,Q6M2,36
7199397,Q6M3,37
7199397,Q7M1,38
7199397,Q7M2,39
7199397,Q7M3,40
7199397,Q8M1,41
7199397,Q8M2,42
7199397,Q8M3,43
7199397,Q9M1,44
7199397,Q9M2,45
7199397,Q9M3,46
7199397,Q10M1,47
7199397,Q10M2,48
7199397,Q10M3,49
7199397,Q11M1,50
7199397,Q11M2,51
7199397,Q11M3,52
7199397,Q13M1,56
7199397,Q13M2,57
7199397,Q13M3,58
7199397,Q14M1,59
7199397,Q14M2,60
7199397,Q14M3,61
7199397,Q15M1,62
7199397,Q15M2,63
7199397,Q15M3,64
7199397,Q17M1,68
7199397,Q17M2,69
7199397,Q17M3,70
7199906,Q16M1,65
7199906,Q16M2,66
7199906,Q16M3,67
7202556,Q4M3,31
7202957,Q14M1,59
7202957,Q14M2,60
7202957,Q14M3,61
7202957,Q15M1,62
7202957,Q15M2,63
7202957,Q15M3,64
7202957,Q16M1,65
7202957,Q16M2,66
7202957,Q16M3,67
7205315,Q3M1,26
7206837,Q2M1,23
7206837,Q5M1,32
7206837,Q5M2,33
7206837,Q5M3,34
7206837,Q6M1,35
7206837,Q6M2,36
7206837,Q6M3,37
7206837,Q8M1,41
7206837,Q8M2,42
7206837,Q8M3,43
7206837,Q9M1,44
7206837,Q9M2,45
7206837,Q9M3,46
7206837,Q10M1,47
7206837,Q10M2,48
7206837,Q10M3,49
7206837,Q11M1,50
7206837,Q11M2,51
7206837,Q11M3,52
7206837,Q12M1,53
7206837,Q12M2,54
7206837,Q12M3,55
7206837,Q13M1,56
7206837,Q13M2,57
7206837,Q13M3,58
7206837,Q14M1,59
7206837,Q14M2,60
7206837,Q14M3,61
7206837,Q15M1,62
7206837,Q15M2,63
7206837,Q15M3,64
7206837,Q16M1,65
7206837,Q16M2,66
7206837,Q16M3,67
7206837,Q17M1,68
7206837,Q17M2,69
7206837,Q17M3,70
7207061,Q16M3,67
7211215,Q3M3,28
7211759,Q1,20
7211759,Q5M1,32
7211759,Q5M2,33
7211759,Q5M3,34
7212040,Q4M2,30
7215396,Q2M1,23
7215603,Q12M1,53
7215603,Q12M2,54
7215603,Q12M3,55
7215607,Q4M1,29
7217008,Q4M3,31
7218053,Q4M2,30
7219761,Q11M1,50
7219761,Q11M2,51
7219761,Q11M3,52
7219825,Q6M1,35
7219825,Q6M2,36
7219825,Q6M3,37
7220356,Q4M3,31
7255919,Q2M2,24
7264595,Q4M1,29
7265298,Q13M1,56
7265298,Q13M2,57
7265298,Q13M3,58
7265427,Q2M3,25
7265427,Q5M1,32
7265427,Q5M2,33
7265427,Q5M3,34
7266484,Q2M1,23
7269623,Q3M2,27
7269974,Q11M1,50
7269974,Q11M2,51
7269974,Q11M3,52
7269974,Q12M1,53
7269974,Q12M2,54
7269974,Q12M3,55
7269974,Q15M1,62
7269974,Q15M2,63
7269974,Q15M3,64
7269974,Q16M1,65
7269974,Q16M2,66
7269974,Q16M3,67
7271556,Q1,20
7273950,Q2M2,24
7277317,Q8M1,41
7277317,Q8M2,42
7277317,Q8M3,43
7277317,Q10M1,47
7277317,Q10M2,48
7277317,Q10M3,49
7277317,Q12M1,53
7277317,Q12M2,54
7277317,Q12M3,55
7277317,Q14M1,59
7277317,Q14M2,60
7277317,Q14M3,61
7277317,Q16M1,65
7277317,Q16M2,66
7277317,Q16M3,67
7282209,Q4M2,30
7282890,Q1,20
7282890,Q6M1,35
7282890,Q6M2,36
7282890,Q6M3,37
7286741,Q4M2,30
7287995,Q10M1,47
7287995,Q10M2,48
7287995,Q10M3,49
7287995,Q13M1,56
7287995,Q13M2,57
7287995,Q13M3,58
7287995,Q14M1,59
7287995,Q14M2,60
7287995,Q14M3,61
7287995,Q17M1,68
7287995,Q17M2,69
7287995,Q17M3,70
7288122,Q1,20
7289157,Q7M1,38
7289157,Q7M2,39
7289157,Q7M3,40
7289157,Q8M1,41
7289157,Q8M2,42
7289157,Q8M3,43
7289157,Q11M1,50
7289157,Q11M2,51
7289157,Q11M3,52
7289157,Q12M1,53
7289157,Q12M2,54
7289157,Q12M3,55
7289157,Q14M1,59
7289157,Q14M2,60
7289157,Q14M3,61
7293054,Q4M1,29
7295235,Q10M1,47
7295235,Q10M2,48
7295235,Q10M3,49
7295372,Q12M1,53
7295372,Q12M2,54
7295372,Q12M3,55
7296438,Q3M1,26
7296438,Q7M1,38
7296438,Q7M2,39
7296438,Q7M3,40
7296438,Q10M1,47
7296438,Q10M2,48
7296438,Q10M3,49
7296438,Q11M1,50
7296438,Q11M2,51
7296438,Q11M3,52
7300387,Q3M2,27
7301014,Q3M2,27
7335517,Q6M1,35
7335517,Q6M2,36
7335517,Q6M3,37
7341231,Q1,20
7341231,Q7M1,38
7341231,Q7M2,39
7341231,Q7M3,40
7341231,Q10M1,47
7341231,Q10M2,48
7341231,Q10M3,49
7341231,Q11M1,50
7341231,Q11M2,51
7341231,Q11M3,52
7341231,Q12M1,53
7341231,Q12M2,54
7341231,Q12M3,55
7341231,Q13M1,56
7341231,Q13M2,57
7341231,Q13M3,58
7341231,Q14M1,59
7341231,Q14M2,60
7341231,Q14M3,61
7341231,Q15M1,62
7341231,Q15M2,63
7341231,Q15M3,64
7341231,Q16M1,65
7341231,Q16M2,66
7341231,Q16M3,67
7341231,Q17M1,68
7341231,Q17M2,69
7341231,Q17M3,70
7350486,Q2M2,24
7350496,Q1,20
7352776,Q1,20
7352776,Q5M1,32
7352776,Q5M2,33
7352776,Q5M3,34
7352776,Q6M1,35
7352776,Q6M2,36
7352776,Q6M3,37
7353409,Q2M2,24
7363405,Q2M1,23
7366036,Q3M1,26
7366258,Q8M1,41
7366258,Q8M2,42
7366258,Q8M3,43
7366258,Q9M1,44
7366258,Q9M2,45
7366258,Q9M3,46
7366258,Q12M1,53
7366258,Q12M2,54
7366258,Q12M3,55
7366258,Q13M1,56
7366258,Q13M2,57
7366258,Q13M3,58
7366258,Q16M1,65
7366258,Q16M2,66
7366258,Q16M3,67
7366258,Q17M1,68
7366258,Q17M2,69
7366258,Q17M3,70
7373255,Q2M1,23
7373425,Q3M1,26
7373873,Q4M1,29
7374156,Q4M3,31
7374855,Q1,20
7375348,Q6M1,35
7375348,Q6M2,36
7375348,Q6M3,37
7376493,Q2M3,25
7377576,Q4M2,30
7380537,Q13M1,56
7380537,Q13M2,57
7380537,Q14M2,60
7380537,Q14M3,61
7380537,Q15M1,62
7380537,Q16M2,66
7380537,Q17M2,69
7385478,Q2M2,24
7385478,Q3M2,27
7385726,Q4M3,31
7418359,Q3M2,27
7418367,Q2M1,23
7418476,Q3M3,28
7419318,Q6M1,35
7419318,Q6M2,36
7419318,Q6M3,37
7419318,Q8M1,41
7419318,Q8M2,42
7419318,Q8M3,43
7419318,Q10M1,47
7419318,Q10M2,48
7419318,Q10M3,49
7419318,Q12M1,53
7419318,Q12M2,54
7419318,Q12M3,55
7422883,Q4M2,30
7427176,Q3M3,28
7429287,Q4M3,31
7431703,Q12M1,53
7431703,Q12M2,54
7431703,Q12M3,55
7432906,Q1,20
7434875,Q10M1,47
7434875,Q10M2,48
7434875,Q10M3,49
7434875,Q14M1,59
7434875,Q14M2,60
7434875,Q14M3,61
7434909,Q3M1,26
7436266,Q2M3,25
7439300,Q3M3,28
7440748,Q16M1,65
7440748,Q16M2,66
7440748,Q16M3,67
7445445,Q7M2,39
7445445,Q8M2,42
7445445,Q8M3,43
7445445,Q9M1,44
7445445,Q9M2,45
7445445,Q9M3,46
7445445,Q10M1,47
7445445,Q10M2,48
7445445,Q10M3,49
7445445,Q13M1,56
7445445,Q13M2,57
7445445,Q13M3,58
7445445,Q14M1,59
7445445,Q14M2,60
7445445,Q14M3,61
7445445,Q17M1,68
7445445,Q17M2,69
7445445,Q17M3,70
7446357,Q3M1,26
7446357,Q3M2,27
7446357,Q3M3,28
7446357,Q4M1,29
7446357,Q4M2,30
7446357,Q4M3,31
7446357,Q5M1,32
7446357,Q5M2,33
7446357,Q5M3,34
7446357,Q6M1,35
7446357,Q6M2,36
7446357,Q6M3,37
7446357,Q7M1,38
7446357,Q7M2,39
7446357,Q7M3,40
7446357,Q11M1,50
7446357,Q11M2,51
7446357,Q11M3,52
7446357,Q15M1,62
7446357,Q15M2,63
7446357,Q15M3,64
7447200,Q7M1,38
7447200,Q7M2,39
7447200,Q7M3,40
7447200,Q9M1,44
7447200,Q9M2,45
7447200,Q9M3,46
7447200,Q11M1,50
7447200,Q11M2,51
7447200,Q11M3,52
7447200,Q13M2,57
7447200,Q13M3,58
7447200,Q15M1,62
7447200,Q15M2,63
7447200,Q15M3,64
7447200,Q17M1,68
7447200,Q17M2,69
7447200,Q17M3,70
7448050,Q3M1,26
7448374,Q3M2,27
7449136,Q3M1,26
7449136,Q11M1,50
7449136,Q11M2,51
7449136,Q11M3,52
7449136,Q13M1,56
7449136,Q13M2,57
7449136,Q13M3,58
7449136,Q14M1,59
7449136,Q14M2,60
7449136,Q14M3,61
7449136,Q15M1,62
7449136,Q15M2,63
7449136,Q15M3,64
7449136,Q17M1,68
7449136,Q17M2,69
7449136,Q17M3,70
7449844,Q9M3,46
7450391,Q2M1,23
7467171,Q2M3,25
7467708,Q2M2,24
7499271,Q2M2,24
7502559,Q4M3,31
7504634,Q3M1,26
7505345,Q11M1,50
7509886,Q8M2,42
7510397,Q2M2,24
7510397,Q7M1,38
7510397,Q7M2,39
7510397,Q7M3,40
7510397,Q8M1,41
7510397,Q8M2,42
7510397,Q8M3,43
7510397,Q9M1,44
7510397,Q9M2,45
7510397,Q9M3,46
7510397,Q10M1,47
7510397,Q10M2,48
7510397,Q10M3,49
7510397,Q11M1,50
7510397,Q11M2,51
7510397,Q11M3,52
7510397,Q12M1,53
7510397,Q12M2,54
7510397,Q12M3,55
7510397,Q13M1,56
7510397,Q13M2,57
7510397,Q13M3,58
7510397,Q14M1,59
7510397,Q14M2,60
7510397,Q14M3,61
7510397,Q15M1,62
7510397,Q15M2,63
7510397,Q15M3,64
7510397,Q17M1,68
7510397,Q17M2,69
7510397,Q17M3,70
7510474,Q3M2,27
7515212,Q8M2,42
7515212,Q16M1,65
7515212,Q16M2,66
7515212,Q16M3,67
7522019,Q4M1,29
7523785,Q3M3,28
7529180,Q2M2,24
7529180,Q5M1,32
7529180,Q5M2,33
7529180,Q5M3,34
7529266,Q7M1,38
7529266,Q7M2,39
7529266,Q7M3,40
7529266,Q8M1,41
7529266,Q8M2,42
7529266,Q8M3,43
7529266,Q13M1,56
7529266,Q13M2,57
7529266,Q13M3,58
7533694,Q2M3,25
7533694,Q5M1,32
7533694,Q5M2,33
7533694,Q5M3,34
7533694,Q9M1,44
7533694,Q9M2,45
7533694,Q9M3,46
7533694,Q11M1,50
7533694,Q11M2,51
7533694,Q11M3,52
7533694,Q12M1,53
7533694,Q12M2,54
7533694,Q12M3,55
7533694,Q15M1,62
7533694,Q15M2,63
7533694,Q15M3,64
7533694,Q16M1,65
7533694,Q16M2,66
7533694,Q16M3,67
7533804,Q2M3,25
7539086,Q2M2,24
7548061,Q1,20
7548061,Q5M1,32
7548061,Q5M2,33
7548061,Q5M3,34
7548061,Q13M1,56
7548061,Q13M2,57
7548061,Q13M3,58
7548061,Q14M1,59
7548061,Q14M2,60
7548061,Q14M3,61
7548061,Q15M1,62
7548061,Q15M2,63
7548061,Q15M3,64
7548061,Q16M1,65
7548061,Q16M2,66
7548061,Q16M3,67
7548061,Q17M1,68
7548061,Q17M2,69
7548061,Q17M3,70
7548479,Q3M2,27
7548479,Q7M1,38
7548479,Q7M2,39
7548479,Q7M3,40
7548479,Q8M1,41
7548479,Q8M2,42
7548479,Q8M3,43
7548479,Q9M1,44
7548479,Q9M2,45
7548479,Q9M3,46
7548479,Q10M1,47
7548479,Q10M2,48
7548479,Q10M3,49
7548479,Q11M1,50
7548479,Q11M2,51
7548479,Q11M3,52
7548479,Q12M1,53
7548479,Q12M2,54
7548479,Q12M3,55
7548479,Q13M1,56
7548479,Q13M2,57
7548479,Q13M3,58
7548479,Q14M1,59
7548479,Q14M2,60
7548479,Q14M3,61
7548479,Q15M1,62
7548479,Q15M2,63
7548479,Q15M3,64
7548479,Q16M1,65
7548479,Q16M2,66
7548479,Q16M3,67
7548479,Q17M1,68
7548479,Q17M2,69
7548479,Q17M3,70
7548833,Q1,20
7549383,Q3M2,27
7552212,Q17M1,68
7552212,Q17M2,69
7552212,Q17M3,70
7582689,Q14M1,59
7582689,Q14M2,60
7582689,Q14M3,61
7582689,Q15M1,62
7582689,Q15M2,63
7582689,Q15M3,64
7584900,Q1,20
7584900,Q5M1,32
7584900,Q5M2,33
7584900,Q5M3,34
7584900,Q7M1,38
7584900,Q7M2,39
7584900,Q7M3,40
7584900,Q9M1,44
7584900,Q9M2,45
7584900,Q9M3,46
7584900,Q11M1,50
7584900,Q11M2,51
7584900,Q11M3,52
7584900,Q13M1,56
7584900,Q13M2,57
7584900,Q13M3,58
7584900,Q15M1,62
7584900,Q15M2,63
7584900,Q15M3,64
7584900,Q17M1,68
7584900,Q17M2,69
7584900,Q17M3,70
7585737,Q3M3,28
7588236,Q3M3,28
7591963,Q1,20
7592529,Q2M3,25
7594781,Q16M3,67
7595157,Q7M1,38
7595157,Q7M2,39
7595157,Q7M3,40
7595157,Q11M1,50
7595157,Q11M2,51
7595157,Q11M3,52
7596741,Q3M2,27
7597446,Q1,20
7598128,Q8M2,42
7598321,Q3M2,27
7599132,Q1,20
7599132,Q14M3,61
7601803,Q3M3,28
7603200,Q8M1,41
7603200,Q8M2,42
7603200,Q8M3,43
7603200,Q12M1,53
7603200,Q12M2,54
7603200,Q12M3,55
7603200,Q16M1,65
7603200,Q16M2,66
7603200,Q16M3,67
7611346,Q3M1,26
7611858,Q3M3,28
7619448,Q1,20
7620761,Q3M1,26
7622208,Q3M1,26
7622486,Q15M1,62
7622486,Q15M2,63
7622486,Q15M3,64
